,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,techcode,consumer,maxaddown,maxadup,business
559,8756427,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AR,51310010012014,60,1,35.0,3.0,1
560,14227655,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MT,300670005001013,60,1,35.0,3.0,1
561,56077700,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,270977801003108,60,1,2.0,1.3,1
562,52243749,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",KS,201770008002016,60,1,25.0,3.0,1
563,48865975,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",ID,160319501002025,60,1,25.0,3.0,1
564,21857296,56847,3628971,Verizon New England Inc.,Verizon New England Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,MA,250173341001014,50,1,940.0,880.0,1
565,32695779,59351,3576352,Frontier Communications Corporation,Frontier Communication of Lamar County,Frontier Communications Corporation,130258,Frontier Communications Corporation,AL,10750302001109,10,1,6.0,1.0,1
566,26243897,58606,16966806,"Broadband VI, LLC",Broadband VI,"Broadband VI, LLC",190062,"Broadband VI, LLC",VI,780309608001048,70,1,50.0,10.0,1
567,61625809,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NC,370779707011017,60,1,2.0,1.3,1
568,57608054,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MO,291974702001034,60,1,2.0,1.3,1
569,57621098,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MO,292090904004025,60,1,2.0,1.3,1
570,47251768,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",FL,121030244111053,60,1,25.0,3.0,1
571,40750115,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,482015116004015,50,1,1000.0,1000.0,0
572,39391737,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60670077023020,11,1,18.0,0.768,0
573,58822168,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NV,320239601002718,60,1,2.0,1.3,1
574,53886448,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MD,240199702002217,60,1,25.0,3.0,1
575,54593235,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MI,260350002001246,60,0,0.0,0.0,1
576,49439261,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,171610233002011,60,0,0.0,0.0,1
577,41149916,67059,2946986,The Ohio Bell Telephone Company,AT&T Ohio,AT&T Inc.,130077,AT&T Inc.,OH,390170105001017,10,1,3.0,0.384,0
578,31657809,59195,9558909,"DigitalPath, Inc",DigitalPath,"DigitalPath, Inc.",190123,"DigitalPath, Inc.",CA,60070024002183,70,1,10.0,2.0,1
579,21061631,56663,16022618,"Consolidated Communications of Northern New England, LLC",Consolidated Communications,"Consolidated Communications, Inc.",130335,"Consolidated Communications, Inc.",ME,230179664003077,12,1,80.0,20.0,1
580,1288449,54471,2535532,Missouri RSA No. 5 Partnership,Chariton Valley Wireless,Chariton Valley Telephone Corporation,130234,Chariton Valley Telephone Corporation,MO,291754901001194,70,1,5.0,2.0,1
581,10036935,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CO,81010015001048,60,1,35.0,3.0,1
582,37428504,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Alabama,AT&T Inc.,130077,AT&T Inc.,AL,11250123032015,12,1,50.0,10.0,0
583,41556020,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,AL,10059505002033,60,0,0.0,0.0,1
584,4867519,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IL,171878703004055,70,1,2.0,0.064,0
585,63340774,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OK,400710002012000,60,0,0.0,0.0,1
586,39682259,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,61070023033009,10,1,6.0,0.512,0
587,19010662,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WA,530659514002033,60,1,35.0,3.0,1
588,10987426,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IA,190150207004007,60,1,100.0,3.0,1
589,67517577,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,481119501001765,60,0,0.0,0.0,1
590,40633753,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,481677262001272,11,1,3.0,0.384,0
591,18943755,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WA,530419720001116,60,1,35.0,3.0,1
592,46659298,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,120759705004157,60,0,0.0,0.0,1
593,68475896,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,481379503002472,60,1,25.0,3.0,1
594,5424861,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",NE,310550074632003,70,1,2.0,0.064,0
595,43641539,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60290051041034,60,0,0.0,0.0,1
596,19654795,56122,1684166,"Big Bend Telephone Company, Inc.",Big Bend Telephone Company,"Nevill Holdings, Inc.",130123,"Nevill Holdings, Inc.",TX,480439505001187,60,1,3.0,0.5,1
597,53619178,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",ME,230190310001113,60,1,25.0,3.0,1
598,21595862,56843,3469442,Verizon New York Inc.,Verizon New York Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,NY,360390809003064,10,1,5.0,0.768,1
599,40134046,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,MO,295101141023010,11,1,25.0,2.0,0
600,72498971,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WI,550939605002037,60,1,25.0,3.0,1
601,35506091,59852,1834696,Cox Communications,Cox Communications,"Cox Communications, Inc.",130360,"Cox Communications, Inc.",NE,311530103021032,43,1,1000.0,35.0,1
602,27134342,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,OH,390599779002010,43,1,940.0,35.0,1
603,69866193,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,484410123002018,60,1,2.0,1.3,1
604,11954911,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IN,180990208001074,60,1,100.0,3.0,1
605,38326687,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Mississippi,AT&T Inc.,130077,AT&T Inc.,MS,280119501002011,10,1,6.0,0.512,0
606,36587128,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,171830105002036,12,1,50.0,10.0,0
607,25248544,58181,27216944,"WiFires Communications, LLC",Wifires,"WiFires Communications, LLC",380149,"WiFires Communications, LLC",TX,482770001013000,70,1,72.0,7.0,1
608,28221039,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,CA,60710100181054,43,1,940.0,35.0,1
609,69703386,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,483319505003074,60,1,2.0,1.3,1
610,67830518,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,482319610002031,60,0,0.0,0.0,1
611,13348804,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MI,261635724001012,60,1,100.0,3.0,1
612,9990579,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CO,80690001002058,60,1,35.0,3.0,1
613,23725208,57618,2323731,"KanOkla Communications, Inc.",KanOkla Networks,"KanOkla Telephone Association, Inc.",130684,"KanOkla Telephone Association, Inc.",KS,200150206003182,70,1,40.0,10.0,1
614,22376620,57023,2590073,Western Iowa Telephone Association,Western Iowa Telephone Association,Western Iowa Telephone Association,131472,Western Iowa Telephone Association,IA,191339604003127,11,1,10.0,0.5,0
615,4664874,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IA,190979505004007,70,1,2.0,0.064,0
616,31365000,59117,3273505,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,PA,420034340001020,10,1,15.0,1.0,1
617,29359468,58872,3222213,Palmerton Telephone Co,Palmerton Telephone CO,"Pencor Services, Inc.",131026,"Pencor Services, Inc.",PA,420250209003001,10,1,10.0,1.0,1
618,68667656,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,482139508003050,60,1,25.0,3.0,1
619,7334363,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,TN,471490409031084,43,1,987.0,35.0,1
620,30929795,58888,19023977,"Triad Wireless, LLC",Triad Wireless LLC,"Triad Wireless, LLC",350105,"Triad Wireless, LLC",AZ,40136168001007,70,1,300.0,50.0,1
621,2181167,54676,6121354,"Wheatland Electric Cooperative, Inc",Wheatland Broadband Services,"Wheatland Electric Cooperative, Inc.",190407,"Wheatland Electric Cooperative, Inc.",KS,200759586001076,70,1,25.0,5.0,1
622,10155317,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",DE,100030135013009,60,1,100.0,3.0,1
623,42987571,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AZ,40270010043002,60,1,2.0,1.3,1
624,25474059,58301,8209074,"Smart City Solutions, LLC",Smart City Solutions II LLC,"Smart City Finance, LLC",130795,Court Square Capital Partners,FL,120950171071012,50,0,0.0,0.0,1
625,19536877,56027,7738446,"US Signal Company, LLC",US Signal Company,"US Signal Company, LLC",130996,"US Signal Company, LLC",IN,180890124006017,30,0,0.0,0.0,1
626,12268972,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",KS,201879641001042,60,1,35.0,3.0,1
627,6892309,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,MN,270531034001013,43,1,987.0,35.0,1
628,35827256,60990,15784663,Suddenlink Communications,Suddenlink Communications,"Altice USA, Inc.",130370,Altice,LA,221159505001020,43,1,75.0,10.0,1
629,66305119,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",SC,450510401051010,60,1,2.0,1.3,1
630,62512340,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OH,391610209002018,60,0,0.0,0.0,1
631,47797461,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,121270901012064,60,1,2.0,1.3,1
632,69280410,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,481130084007010,60,1,2.0,1.3,1
633,68634181,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,482014545013017,60,1,25.0,3.0,1
634,19243344,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WI,551199603003082,60,1,100.0,3.0,1
635,45408039,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60730209021040,60,1,2.0,1.3,1
636,36863292,67053,2904654,Indiana Bell Telephone Company,AT&T Indiana,AT&T Inc.,130077,AT&T Inc.,IN,180890304001102,12,1,50.0,10.0,0
637,9923076,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CO,80310046013006,60,1,100.0,3.0,1
638,29264669,58861,1700863,"Pioneer Telephone Cooperative, Inc.","Pioneer Telephone Cooperative, Inc.",Pioneer Telephone Cooperative (OK),131045,Pioneer Telephone Cooperative (OK),OK,401499654002269,70,1,3.0,1.0,1
639,2788731,54998,17139189,Desert Winds Wireless,Desert Winds Wireless,Desert Winds Wireless LLC,270032,Desert Winds Wireless LLC,WA,530199701001070,20,1,100.0,100.0,1
640,32340671,59351,3576352,Frontier Communications Corporation,Commonwealth of Pennsylvania,Frontier Communications Corporation,130258,Frontier Communications Corporation,PA,421150323004015,11,1,12.0,1.0,1
641,61065452,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NC,370670041031036,60,0,0.0,0.0,1
642,69278703,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,481130076051034,60,1,2.0,1.3,1
643,7783293,55685,21025002,EagleZip.com LLC,EagleZip.com,EagleZip.com LLC,360025,EagleZip.com LLC,NY,360130307004006,70,1,20.0,5.0,1
644,68607036,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,482013144001011,60,1,25.0,3.0,1
645,50761458,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IN,180719675004102,60,1,25.0,3.0,1
646,23016921,57268,3745734,North State Telephone Company dba North State Communications,North State Communications,North-State Telephone Co. (NC),130949,North-State Telephone Co. (NC),NC,370570609001001,50,1,1000.0,1000.0,1
647,66288704,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",SC,450439205053008,60,1,2.0,1.3,1
648,58278983,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NE,310550054004014,60,1,25.0,3.0,1
649,49821292,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,171179567004051,60,1,25.0,3.0,1
650,6721947,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,MA,250138121041024,43,1,987.0,35.0,1
651,69525590,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,482015521011012,60,1,2.0,1.3,1
652,21480262,56823,11496445,Evertek,"Evertek, Inc.",Evertek Enterprises,131394,Evertek Enterprises,IA,190219604001016,70,1,25.0,3.0,1
653,41134965,67059,2946986,The Ohio Bell Telephone Company,AT&T Ohio,AT&T Inc.,130077,AT&T Inc.,OH,390450306002032,10,1,6.0,0.512,0
654,11662909,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,171359576003109,60,1,35.0,3.0,1
655,20740731,56573,19156843,North Coast Wireless Communications,"North Coast Wireless Communications, LLC.",North Coast Wireless Communications,410073,North Coast Wireless Communications,OH,390930104001051,70,1,25.0,3.0,1
656,70996158,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",VA,510619302062002,60,1,2.0,1.3,1
657,40855559,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,483030005002050,12,1,100.0,20.0,0
658,65949012,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,SC,450450024041069,60,0,0.0,0.0,1
659,36248610,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170318127001002,10,1,6.0,0.512,0
660,5153227,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",MO,291190704002037,70,1,2.0,0.064,0
661,65775415,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",PA,421298023041010,60,1,2.0,1.3,1
662,67541038,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,481130143121008,60,0,0.0,0.0,1
663,35254931,59789,7494776,"Consolidated Communications Holdings, Inc.",Consolidated Communications,"Consolidated Communications, Inc.",130335,"Consolidated Communications, Inc.",IL,171359578001017,11,1,30.0,3.0,1
664,46532288,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,120299702001257,60,0,0.0,0.0,1
665,56816973,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MO,290950139012054,60,0,0.0,0.0,1
666,58433721,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NE,310279772001434,60,1,2.0,1.3,1
667,71149391,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",VA,516708203002051,60,1,2.0,1.3,1
668,31707953,59208,3271798,Verizon Delaware LLC,Verizon Delaware LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,DE,100030013004025,10,1,15.0,1.0,1
669,27409281,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,NC,370919501005031,43,1,940.0,35.0,1
670,23284396,57329,22950802,"Cibola, LLC",Cibola LLC dba Cibola Wireless,"Cibola, LLC",290025,"Cibola, LLC",NM,350010046021005,70,1,10.0,2.0,1
671,46660331,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,120779501002098,60,0,0.0,0.0,1
672,49169411,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,170318007002003,60,0,0.0,0.0,1
673,47332899,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",FL,121239502002051,60,1,25.0,3.0,1
674,63402229,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OK,401091069144006,60,0,0.0,0.0,1
675,36245517,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170312505007023,10,1,1.5,0.128,0
676,6033735,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,CO,80410011041048,43,1,987.0,35.0,1
677,14541711,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NC,371830543024030,60,1,100.0,3.0,1
678,66567701,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",SD,460179402002169,60,1,2.0,1.3,1
679,66551915,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",SD,461270201003045,60,1,25.0,3.0,1
680,14743611,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NE,310519778001064,60,1,100.0,3.0,1
681,871757,54278,11563277,LasVegas.Net,LV.Net,LV.Net,290065,LV.Net,NV,320030036432014,70,1,50.0,10.0,1
682,12858911,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MD,240150307001009,60,1,100.0,3.0,1
683,38234601,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Louisiana,AT&T Inc.,130077,AT&T Inc.,LA,220979613003073,11,1,18.0,0.768,0
684,36242716,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170318019012006,10,1,0.768,0.128,0
685,44550339,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60590874041003,60,1,25.0,3.0,1
686,12232630,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",KS,201639746001591,60,1,35.0,3.0,1
687,12666187,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MA,250010125024011,60,1,35.0,3.0,1
688,36335976,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170898519044030,10,1,6.0,0.512,0
689,54808984,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MI,261590113004005,60,0,0.0,0.0,1
690,46459477,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,120050009001034,60,0,0.0,0.0,1
691,70184547,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",UT,490490105053006,60,1,25.0,3.0,1
692,5155352,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",MO,291219603003144,70,1,2.0,0.064,0
693,14614499,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",ND,380499556001383,60,1,35.0,3.0,1
694,32435709,59351,3576352,Frontier Communications Corporation,Frontier Communication Northwest Washington  Contel,Frontier Communications Corporation,130258,Frontier Communications Corporation,WA,530579511001085,11,1,12.0,1.0,1
695,68034692,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,483970405061004,60,0,0.0,0.0,1
696,22010327,56920,7415706,"Limitless Mobile, LLC",Limitless Mobile,"Tower Bridge Mobile Holdings, LLC",300085,"Tower Bridge Mobile Holdings, LLC",PA,420810107004102,70,1,10.0,2.0,1
697,60925076,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NY,361031907064011,60,1,2.0,1.3,1
698,63352145,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OK,400790401982040,60,0,0.0,0.0,1
699,6945988,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,NH,330150510002046,43,1,987.0,35.0,1
700,7461394,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,VT,500219623004001,42,0,0.0,0.0,1
701,47514141,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,120570139122005,60,1,2.0,1.3,1
702,46023575,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CO,80310021003013,60,1,2.0,1.3,1
703,65424893,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",PA,420035625004027,60,1,2.0,1.3,1
704,69431346,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,481810007002019,60,1,2.0,1.3,1
705,45603043,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CO,80050071011067,60,0,0.0,0.0,1
706,46418824,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",DE,100030107022040,60,1,2.0,1.3,1
707,44204364,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,61150409011208,60,0,0.0,0.0,1
708,64700274,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,PA,420333304002042,60,0,0.0,0.0,1
709,58252739,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NE,310359621002279,60,1,25.0,3.0,1
710,37982182,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Georgia,AT&T Inc.,130077,AT&T Inc.,GA,131679602004052,70,1,10.0,1.0,0
711,53960129,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MD,240479515001111,60,1,25.0,3.0,1
712,45541828,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,61010511002066,60,1,2.0,1.3,1
713,35871646,61892,11210416,"Hunt Telecommunications, LLC",Hunt Telecommunications,Uniti Group Inc.,150221,Uniti Group Inc.,LA,221070002001307,70,1,1.0,0.512,1
714,8068252,55823,11548526,PenTeleData Limited Partnership I,PenTeleData Limited Partnership I,"Pencor Services, Inc.",131026,"Pencor Services, Inc.",PA,420893003044063,50,0,0.0,0.0,1
715,12358237,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",KY,211010207021009,60,1,35.0,3.0,1
716,21847761,56847,3628971,Verizon New England Inc.,Verizon New England Inc.,Verizon Communications Inc.,131425,Verizon Communications Inc.,MA,250173111002007,10,1,15.0,1.0,1
717,23022889,57280,2426831,Cheyenne River Sioux Tribe Telephone Authority,Cheyenne River Sioux Tribe Telephone Authority,Cheyenne River Sioux Tribe Telephone Authority,130243,Cheyenne River Sioux Tribe Telephone Authority,SD,460419417002264,50,1,100.0,25.0,1
718,9646389,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60730021003005,60,1,100.0,3.0,1
719,54834494,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MI,261635548001002,60,0,0.0,0.0,1
